"date","train","way","station","hour","composition","p1q0","p2q0","p3q0","p0q1","p0q2","p0q3"
2019-06-19,"10",0,"AI","09:00:00",2,0.484,0.292,0.349254666666667,0.3,0.284,0.27
2019-06-20,"10",0,"AI","09:00:00",2,0.494,0.323,0.353,0.33,0.348,0.291
2019-06-21,"10",0,"AI","09:00:00",2,0.462,0.263,0.313,0.309,0.312,0.271
2019-06-24,"10",0,"AI","09:00:00",2,0.502,0.331,0.341,0.27,0.279,0.246
2019-06-25,"10",0,"AI","09:00:00",2,0.4568,0.274,0.379,0.273,0.272,0.253
2019-06-26,"10",0,"AI","09:00:00",2,0.456,0.191,0.264,0.262,0.264,0.234
2019-06-27,"10",0,"AI","09:00:00",2,0.504,0.236,0.306,0.331,0.309,0.301
2019-06-28,"10",0,"AI","09:00:00",2,0.428,0.23,0.304,0.274,0.267,0.251
2019-07-01,"10",0,"AI","09:00:00",2,0.53576,0.275,0.33341,0.326,0.332,0.3
2019-07-02,"10",0,"AI","09:00:00",2,0.634,0.292,0.495,0.3,0.282,0.273
2019-07-03,"10",0,"AI","09:00:00",2,0.423,0.252,0.293,0.297,0.303,0.274
2019-07-04,"10",0,"AI","09:00:00",2,0.463,0.2765,0.367,0.325,0.318,0.298
2019-07-05,"10",0,"AI","09:00:00",2,0.34,0.2736,0.277,0.357,0.357,0.328
2019-05-28,"10",0,"AI","09:00:00",2,0.451,0.275,0.387,0.45,0.407,0.421
2019-06-05,"10",0,"AI","09:00:00",2,0.379,0.257,0.318,0.293,0.28,0.268
2019-05-22,"10",0,"AJ","09:00:00",2,0.389,0.3838,0.203,0.399,0.362,0.335
2019-05-23,"10",0,"AJ","09:00:00",2,0.368,0.242,0.227,0.28,0.27,0.235
2019-05-27,"10",0,"AJ","09:00:00",2,0.351,0.3846,0.226,0.382,0.43,0.368
2019-05-29,"10",0,"AJ","09:00:00",2,0.3398,0.338,0.221,0.346,0.463,0.323
2019-06-03,"10",0,"AJ","09:00:00",2,0.263,0.46,0.236,0.303,0.357,0.296
2019-06-04,"10",0,"AJ","09:00:00",2,0.283,0.458,0.198,0.238,0.294,0.242
2019-06-06,"10",0,"AJ","09:00:00",2,0.562,0.3842,0.2208,0.298,0.461,0.361
2019-06-07,"10",0,"AJ","09:00:00",2,0.318,0.344,0.203,0.308,0.402,0.317
2019-06-13,"10",0,"AJ","09:00:00",2,0.42,0.48,0.207,0.311,0.394,0.322
2019-06-14,"10",0,"AJ","09:00:00",2,0.345,0.433,0.236,0.285,0.316,0.277
2019-06-17,"10",0,"AJ","09:00:00",2,0.306,0.453,0.216,0.273,0.292,0.259
2019-06-18,"10",0,"AJ","09:00:00",2,0.387,0.432,0.242,0.427,0.403,0.362
2019-06-19,"10",0,"AJ","09:00:00",2,0.366,0.202,0.21695,0.3,0.331,0.284
2019-06-20,"10",0,"AJ","09:00:00",2,0.419,0.444,0.223,0.33,0.415,0.348
2019-06-21,"10",0,"AJ","09:00:00",2,0.386,0.364,0.205,0.309,0.361,0.312
2019-06-24,"10",0,"AJ","09:00:00",2,0.44,0.413,0.223,0.27,0.312,0.279
2019-06-25,"10",0,"AJ","09:00:00",2,0.376,0.455,0.22555,0.273,0.323,0.272
2019-06-26,"10",0,"AJ","09:00:00",2,0.265,0.36,0.218,0.262,0.322,0.264
2019-06-27,"10",0,"AJ","09:00:00",2,0.33,0.369,0.218,0.331,0.368,0.309
2019-06-28,"10",0,"AJ","09:00:00",2,0.296,0.406,0.207,0.274,0.337,0.267
2019-07-01,"10",0,"AJ","09:00:00",2,0.37,0.394,0.252,0.326,0.391,0.332
2019-07-02,"10",0,"AJ","09:00:00",2,0.398,0.591,0.236,0.3,0.317,0.282
2019-07-03,"10",0,"AJ","09:00:00",2,0.349,0.371,0.215,0.297,0.361,0.303
2019-07-04,"10",0,"AJ","09:00:00",2,0.32576,0.467,0.232,0.325,0.37,0.318
2019-07-05,"10",0,"AJ","09:00:00",2,0.3398,0.358,0.22,0.357,0.4,0.357
2019-05-28,"10",0,"AJ","09:00:00",2,0.373,0.457,0.21439,0.45,0.482,0.407
2019-06-05,"10",0,"AJ","09:00:00",2,0.364,0.4,0.215,0.293,0.351,0.28
2019-05-22,"10",0,"AK","09:00:00",2,0.41,0.112,0.297666666666667,0.399,0.383,0.252
2019-05-23,"10",0,"AK","09:00:00",2,0.716,0.305,0.2658,0.28,0.267,0.224
2019-05-27,"10",0,"AK","09:00:00",2,0.3245,0.1616,0.28075,0.382,0.354,0.225
2019-05-29,"10",0,"AK","09:00:00",2,0.32,0.163,0.227,0.346,0.313,0.21
2019-06-03,"10",0,"AK","09:00:00",2,0.394,0.127,0.333,0.303,0.288,0.201
2019-06-04,"10",0,"AK","09:00:00",2,0.4473,0.12,0.355,0.238,0.229,0.15
2019-06-06,"10",0,"AK","09:00:00",2,0.394,0.325,0.290916666666667,0.298,0.281,0.183
2019-06-07,"10",0,"AK","09:00:00",2,0.367,0.138,0.259,0.308,0.291,0.191
2019-06-13,"10",0,"AK","09:00:00",2,0.424,0.162,0.323,0.311,0.284,0.195
2019-06-14,"10",0,"AK","08:00:00",2,0.409,0.144,0.309,0.285,0.258,0.177
2019-06-17,"10",0,"AK","08:00:00",2,0.13,0.306,0.336933333333333,0.273,0.248,0.178
2019-06-18,"10",0,"AK","09:00:00",2,0.392,0.138,0.307,0.427,0.381,0.257
2019-06-19,"10",0,"AK","09:00:00",2,0.41,0.246,0.30012,0.3,0.27,0.197
2019-06-20,"10",0,"AK","09:00:00",2,0.373,0.182,0.312,0.33,0.291,0.198
2019-06-21,"10",0,"AK","09:00:00",2,0.382,0.131,0.281,0.309,0.271,0.196
2019-06-24,"10",0,"AK","09:00:00",2,0.435,0.143,0.286,0.27,0.246,0.171
2019-06-25,"10",0,"AK","09:00:00",2,0.4473,0.149,0.329,0.273,0.253,0.174
2019-06-26,"10",0,"AK","09:00:00",2,0.356,0.092,0.252,0.262,0.234,0.155
2019-06-27,"10",0,"AK","09:00:00",2,0.4,0.123,0.27,0.331,0.301,0.203
2019-06-28,"10",0,"AK","09:00:00",2,0.377,0.118,0.256,0.274,0.251,0.179
2019-07-01,"10",0,"AK","09:00:00",2,0.4084,0.144,0.299663333333333,0.326,0.3,0.194
2019-07-02,"10",0,"AK","08:00:00",2,0.435,0.125,0.418,0.3,0.273,0.178
2019-07-03,"10",0,"AK","09:00:00",2,0.338,0.129,0.248,0.297,0.274,0.184
2019-07-04,"10",0,"AK","09:00:00",2,0.387,0.162,0.304,0.325,0.298,0.201
2019-07-05,"10",0,"AK","09:00:00",2,0.312,0.1642,0.245,0.357,0.328,0.21
2019-05-28,"10",0,"AK","09:00:00",2,0.409,0.121,0.307,0.45,0.421,0.291
2019-06-05,"10",0,"AK","09:00:00",2,0.298,0.133,0.277,0.293,0.268,0.179
2019-05-22,"10",0,"AM","08:00:00",2,0.487,0.368,0.382,0.252,0.21,0.174
2019-05-23,"10",0,"AM","08:00:00",2,0.367,0.3902,0.283,0.224,0.196,0.163
2019-05-27,"10",0,"AM","08:00:00",2,0.356,0.356,0.350666666666667,0.225,0.157,0.129
2019-05-29,"10",0,"AM","09:00:00",2,0.324,0.324,0.242,0.21,0.133,0.11
2019-06-03,"10",0,"AM","08:00:00",2,0.40775,0.347,0.293,0.201,0.157,0.132
2019-06-04,"10",0,"AM","08:00:00",2,0.3985,0.442,0.32975,0.15,0.11,0.088
2019-06-06,"10",0,"AM","08:00:00",2,0.46,0.355,0.352,0.183,0.137,0.109
2019-06-07,"10",0,"AM","08:00:00",2,0.4071,0.302,0.309,0.191,0.138,0.117
2019-06-13,"10",0,"AM","08:00:00",2,0.375,0.384,0.347,0.195,0.138,0.116
2019-06-14,"10",0,"AM","08:00:00",2,0.352,0.349,0.325,0.177,0.133,0.113
2019-06-17,"10",0,"AM","08:00:00",2,0.37,0.379,0.3355,0.178,0.142,0.121
2019-06-18,"10",0,"AM","08:00:00",2,0.461,0.42,0.332,0.257,0.151,0.118
2019-06-19,"10",0,"AM","08:00:00",2,0.347,0.3654,0.278,0.197,0.138,0.119
2019-06-20,"10",0,"AM","08:00:00",2,0.309,0.386,0.298,0.198,0.137,0.116
2019-06-21,"10",0,"AM","08:00:00",2,0.309,0.301,0.304,0.196,0.138,0.11
2019-06-24,"10",0,"AM","09:00:00",2,0.322,0.381,0.372,0.171,0.119,0.103
2019-06-25,"10",0,"AM","08:00:00",2,0.358,0.321,0.33295,0.174,0.133,0.11
2019-06-26,"10",0,"AM","08:00:00",2,0.33,0.353,0.247,0.155,0.111,0.094
2019-06-27,"10",0,"AM","08:00:00",2,0.437,0.309,0.324,0.203,0.144,0.123
2019-06-28,"10",0,"AM","08:00:00",2,0.331,0.399,0.291,0.179,0.126,0.104
2019-07-01,"10",0,"AM","08:00:00",2,0.328,0.3776,0.34115,0.194,0.139,0.112
2019-07-02,"10",0,"AM","08:00:00",2,0.382,0.349,0.293,0.178,0.132,0.105
2019-07-03,"10",0,"AM","08:00:00",2,0.361,0.262,0.33075,0.184,0.142,0.112
2019-07-04,"10",0,"AM","08:00:00",2,0.36,0.361,0.306,0.201,0.132,0.106
2019-07-05,"10",0,"AM","08:00:00",2,0.33,0.33,0.274,0.21,0.156,0.128
2019-05-28,"10",0,"AM","08:00:00",2,0.397,0.362,0.368,0.291,0.235,0.195
2019-06-05,"10",0,"AM","08:00:00",2,0.381,0.31,0.246,0.179,0.122,0.098
2019-05-22,"10",0,"AT","08:00:00",2,0.339,0.256,0.253,0.21,0.138,0.174
2019-05-23,"10",0,"AT","08:00:00",2,0.253,0.272,0.172,0.196,0.136,0.163
2019-05-27,"10",0,"AT","08:00:00",2,0.239,0.247,0.20575,0.157,0.105,0.129
2019-05-29,"10",0,"AT","08:00:00",2,0.225,0.218,0.17,0.133,0.088,0.11
2019-06-03,"10",0,"AT","08:00:00",2,0.2598,0.226,0.211,0.157,0.114,0.132
2019-06-04,"10",0,"AT","08:00:00",2,0.26036,0.317,0.203,0.11,0.066,0.088
2019-06-06,"10",0,"AT","08:00:00",2,0.318,0.243,0.204,0.137,0.085,0.109
2019-06-07,"10",0,"AT","08:00:00",2,0.256072,0.227,0.204,0.138,0.092,0.117
2019-06-13,"10",0,"AT","08:00:00",2,0.251,0.265,0.23,0.138,0.092,0.116
2019-06-14,"10",0,"AT","08:00:00",2,0.228,0.247,0.219,0.133,0.097,0.113
2019-06-17,"10",0,"AT","08:00:00",2,0.239,0.274,0.20075,0.142,0.094,0.121
2019-06-18,"10",0,"AT","08:00:00",2,0.306,0.283,0.198,0.151,0.088,0.118
2019-06-19,"10",0,"AT","08:00:00",2,0.227,0.2504,0.203,0.138,0.095,0.119
2019-06-20,"10",0,"AT","08:00:00",2,0.22,0.286,0.179,0.137,0.1,0.116
2019-06-21,"10",0,"AT","08:00:00",2,0.196,0.229,0.198,0.138,0.089,0.11
2019-06-24,"10",0,"AT","08:00:00",2,0.209,0.26,0.26,0.119,0.079,0.103
2019-06-25,"10",0,"AT","08:00:00",2,0.225,0.236,0.2048,0.133,0.093,0.11
2019-06-26,"10",0,"AT","08:00:00",2,0.219,0.27,0.174,0.111,0.075,0.094
2019-06-27,"10",0,"AT","08:00:00",2,0.296,0.22,0.191,0.144,0.095,0.123
2019-06-28,"10",0,"AT","08:00:00",2,0.209,0.274,0.197,0.126,0.082,0.104
2019-07-01,"10",0,"AT","08:00:00",2,0.196,0.2504,0.2024,0.139,0.09,0.112
2019-07-02,"10",0,"AT","08:00:00",2,0.245,0.238,0.194,0.132,0.079,0.105
2019-07-03,"10",0,"AT","08:00:00",2,0.232,0.186,0.2048,0.142,0.089,0.112
2019-07-04,"10",0,"AT","08:00:00",2,0.236,0.248,0.197,0.132,0.088,0.106
2019-07-05,"10",0,"AT","08:00:00",2,0.218,0.223,0.176,0.156,0.098,0.128
2019-05-28,"10",0,"AT","08:00:00",2,0.279,0.234,0.247,0.235,0.151,0.195
2019-06-05,"10",0,"AT","08:00:00",2,0.265,0.204,0.174,0.122,0.076,0.098
2019-05-22,"10",0,"AW","08:00:00",2,0.244,0.195,0.162,0.088,0.138,0.174
2019-05-23,"10",0,"AW","08:00:00",2,0.184,0.1834,0.163,0.107,0.136,0.163
2019-05-27,"10",0,"AW","08:00:00",2,0.175,0.194,0.140333333333333,0.074,0.105,0.129
2019-05-29,"10",0,"AW","08:00:00",2,0.165,0.166,0.129,0.064,0.088,0.11
2019-06-03,"10",0,"AW","08:00:00",2,0.1728,0.161,0.152,0.089,0.114,0.132
2019-06-04,"10",0,"AW","08:00:00",2,0.18596,0.248,0.15,0.039,0.066,0.088
2019-06-06,"10",0,"AW","08:00:00",2,0.229,0.187,0.125,0.057,0.085,0.109
2019-06-07,"10",0,"AW","08:00:00",2,0.185992,0.17,0.133,0.062,0.092,0.117
2019-06-13,"10",0,"AW","08:00:00",2,0.177,0.204,0.151,0.073,0.092,0.116
2019-06-14,"10",0,"AW","08:00:00",2,0.17,0.188,0.162,0.068,0.097,0.113
2019-06-17,"10",0,"AW","08:00:00",2,0.181,0.21,0.1455,0.063,0.094,0.121
2019-06-18,"10",0,"AW","08:00:00",2,0.211,0.202,0.14,0.061,0.088,0.118
2019-06-19,"10",0,"AW","08:00:00",2,0.175,0.19948,0.142,0.068,0.095,0.119
2019-06-20,"10",0,"AW","08:00:00",2,0.164,0.209,0.129,0.064,0.1,0.116
2019-06-21,"10",0,"AW","08:00:00",2,0.15,0.172,0.149,0.061,0.089,0.11
2019-06-24,"10",0,"AW","08:00:00",2,0.15,0.184,0.198,0.055,0.079,0.103
2019-06-25,"10",0,"AW","08:00:00",2,0.168,0.186,0.15,0.066,0.093,0.11
2019-06-26,"10",0,"AW","08:00:00",2,0.166,0.214,0.116,0.059,0.075,0.094
2019-06-27,"10",0,"AW","08:00:00",2,0.205,0.162,0.129,0.064,0.095,0.123
2019-06-28,"10",0,"AW","08:00:00",2,0.162,0.196,0.139,0.055,0.082,0.104
2019-07-01,"10",0,"AW","08:00:00",2,0.133,0.18588,0.1438,0.063,0.09,0.112
2019-07-02,"10",0,"AW","08:00:00",2,0.169,0.177,0.132,0.048,0.079,0.105
2019-07-03,"10",0,"AW","08:00:00",2,0.169,0.136,0.1432,0.058,0.089,0.112
2019-07-04,"10",0,"AW","08:00:00",2,0.168,0.178,0.14,0.054,0.088,0.106
2019-07-05,"10",0,"AW","08:00:00",2,0.16,0.151,0.123,0.068,0.098,0.128
2019-05-28,"10",0,"AW","08:00:00",2,0.217,0.175,0.191,0.107,0.151,0.195
2019-06-05,"10",0,"AW","08:00:00",2,0.198,0.155,0.134,0.056,0.076,0.098
2019-05-22,"10",0,"AX",NA,2,0.118,0.1,0.092,NA,NA,NA
2019-05-23,"10",0,"AX",NA,2,0.085,0.0872,0.091,NA,NA,NA
2019-05-27,"10",0,"AX",NA,2,0.093,0.099,0.0785,NA,NA,NA
2019-05-29,"10",0,"AX",NA,2,0.081,0.081,0.067,NA,NA,NA
2019-06-03,"10",0,"AX",NA,2,0.0916,0.09,0.081,NA,NA,NA
2019-06-04,"10",0,"AX",NA,2,0.095,0.1,0.0702,NA,NA,NA
2019-06-06,"10",0,"AX",NA,2,0.117,0.103,0.07,NA,NA,NA
2019-06-07,"10",0,"AX",NA,2,0.087,0.085,0.067,NA,NA,NA
2019-06-13,"10",0,"AX",NA,2,0.087,0.093,0.073,NA,NA,NA
2019-06-14,"10",0,"AX",NA,2,0.079,0.093,0.098,NA,NA,NA
2019-06-17,"10",0,"AX",NA,2,0.091,0.105,0.0763333333333333,NA,NA,NA
2019-06-18,"10",0,"AX",NA,2,0.093,0.094,0.081,NA,NA,NA
2019-06-19,"10",0,"AX",NA,2,0.091,0.0935,0.075,NA,NA,NA
2019-06-20,"10",0,"AX",NA,2,0.074,0.103,0.079,NA,NA,NA
2019-06-21,"10",0,"AX",NA,2,0.075,0.085,0.079,NA,NA,NA
2019-06-24,"10",0,"AX",NA,2,0.079,0.096,0.094,NA,NA,NA
2019-06-25,"10",0,"AX",NA,2,0.082,0.085,0.0870833333333333,NA,NA,NA
2019-06-26,"10",0,"AX",NA,2,0.075,0.098,0.069,NA,NA,NA
2019-06-27,"10",0,"AX",NA,2,0.1,0.078,0.065,NA,NA,NA
2019-06-28,"10",0,"AX",NA,2,0.085,0.093,0.08,NA,NA,NA
2019-07-01,"10",0,"AX",NA,2,0.062,0.0902,0.07704,NA,NA,NA
2019-07-02,"10",0,"AX",NA,2,0.085,0.088,0.056,NA,NA,NA
2019-07-03,"10",0,"AX",NA,2,0.082,0.071,0.0854666666666667,NA,NA,NA
2019-07-04,"10",0,"AX",NA,2,0.086,0.09,0.079,NA,NA,NA
2019-07-05,"10",0,"AX",NA,2,0.085,0.071,0.072,NA,NA,NA
2019-05-28,"10",0,"AX",NA,2,0.112,0.092,0.1,NA,NA,NA
2019-06-05,"10",0,"AX",NA,2,0.114,0.078,0.08,NA,NA,NA
2019-05-22,"10",0,"BB","09:00:00",2,0.393,0.204,0.386666666666667,0.362,0.365,0.335
2019-05-23,"10",0,"BB","09:00:00",2,0.235,0.254,0.37825,0.27,0.292,0.235
2019-05-27,"10",0,"BB","09:00:00",2,0.336,0.237,0.367,0.43,0.432,0.368
2019-05-29,"10",0,"BB","09:00:00",2,0.344,0.232,0.315,0.463,0.523,0.323
2019-06-03,"10",0,"BB","09:00:00",2,0.273,0.217,0.434,0.357,0.36,0.296
2019-06-04,"10",0,"BB","09:00:00",2,0.282,0.216,0.381,0.294,0.291,0.242
2019-06-06,"10",0,"BB","09:00:00",2,0.3266,0.416,0.38245,0.461,0.461,0.361
2019-06-07,"10",0,"BB","09:00:00",2,0.302,0.204,0.397,0.402,0.406,0.317
2019-06-13,"10",0,"BB","09:00:00",2,0.414,0.197,0.469,0.394,0.399,0.322
2019-06-14,"10",0,"BB","09:00:00",2,0.338,0.243,0.362,0.316,0.319,0.277
2019-06-17,"10",0,"BB","09:00:00",2,0.313,0.218,0.375,0.292,0.291,0.259
2019-06-18,"10",0,"BB","09:00:00",2,0.399,0.222,0.373,0.403,0.419,0.362
2019-06-19,"10",0,"BB","09:00:00",2,0.188,0.342,0.409733333333333,0.331,0.346,0.284
2019-06-20,"10",0,"BB","09:00:00",2,0.399,0.203,0.356,0.415,0.425,0.348
2019-06-21,"10",0,"BB","09:00:00",2,0.383,0.203,0.354,0.361,0.363,0.312
2019-06-24,"10",0,"BB","09:00:00",2,0.405,0.229,0.425,0.312,0.315,0.279
2019-06-25,"10",0,"BB","09:00:00",2,0.378,0.2962,0.373,0.323,0.328,0.272
2019-06-26,"10",0,"BB","09:00:00",2,0.298,0.226,0.313,0.322,0.326,0.264
2019-06-27,"10",0,"BB","09:00:00",2,0.333,0.215,0.339,0.368,0.372,0.309
2019-06-28,"10",0,"BB","09:00:00",2,0.291,0.204,0.298,0.337,0.347,0.267
2019-07-01,"10",0,"BB","09:00:00",2,0.368,0.249,0.384,0.391,0.391,0.332
2019-07-02,"10",0,"BB","09:00:00",2,0.382,0.219,0.421,0.317,0.319,0.282
2019-07-03,"10",0,"BB","09:00:00",2,0.326,0.231,0.325,0.361,0.369,0.303
2019-07-04,"10",0,"BB","09:00:00",2,0.306,0.228,0.401,0.37,0.381,0.318
2019-07-05,"10",0,"BB","09:00:00",2,0.29312,0.224,0.356,0.4,0.405,0.357
2019-05-28,"10",0,"BB","09:00:00",2,0.356,0.2412,0.464,0.482,0.488,0.407
2019-06-05,"10",0,"BB","09:00:00",2,0.361,0.242,0.401,0.351,0.35,0.28
2019-05-22,"10",0,"BD","08:00:00",2,0.15,0.142,0.124,0.088,NA,NA
2019-05-23,"10",0,"BD","08:00:00",2,0.118,0.121,0.115,0.107,NA,NA
2019-05-27,"10",0,"BD","08:00:00",2,0.119,0.134,0.0873333333333333,0.074,NA,NA
2019-05-29,"10",0,"BD","08:00:00",2,0.114,0.114,0.094,0.064,NA,NA
2019-06-03,"10",0,"BD","08:00:00",2,0.1262,0.122,0.104,0.089,NA,NA
2019-06-04,"10",0,"BD","08:00:00",2,0.13244,0.148,0.11175,0.039,NA,NA
2019-06-06,"10",0,"BD","08:00:00",2,0.162,0.136,0.088,0.057,NA,NA
2019-06-07,"10",0,"BD","08:00:00",2,0.128488,0.115,0.095,0.062,NA,NA
2019-06-13,"10",0,"BD","08:00:00",2,0.121,0.133,0.104,0.073,NA,NA
2019-06-14,"10",0,"BD","08:00:00",2,0.112,0.128,0.124,0.068,NA,NA
2019-06-17,"10",0,"BD","08:00:00",2,0.128,0.148,0.103,0.063,NA,NA
2019-06-18,"10",0,"BD","08:00:00",2,0.141,0.136,0.106,0.061,NA,NA
2019-06-19,"10",0,"BD","08:00:00",2,0.128,0.13325,0.098,0.068,NA,NA
2019-06-20,"10",0,"BD","08:00:00",2,0.115,0.139,0.1,0.064,NA,NA
2019-06-21,"10",0,"BD","08:00:00",2,0.102,0.111,0.105,0.061,NA,NA
2019-06-24,"10",0,"BD","08:00:00",2,0.114,0.134,0.13,0.055,NA,NA
2019-06-25,"10",0,"BD","08:00:00",2,0.119,0.125,0.1096875,0.066,NA,NA
2019-06-26,"10",0,"BD","08:00:00",2,0.107,0.142,0.094,0.059,NA,NA
2019-06-27,"10",0,"BD","08:00:00",2,0.146,0.107,0.081,0.064,NA,NA
2019-06-28,"10",0,"BD","08:00:00",2,0.111,0.142,0.108,0.055,NA,NA
2019-07-01,"10",0,"BD","08:00:00",2,0.08,0.1254,0.0984,0.063,NA,NA
2019-07-02,"10",0,"BD","08:00:00",2,0.125,0.123,0.082,0.048,NA,NA
2019-07-03,"10",0,"BD","08:00:00",2,0.119,0.095,0.10835,0.058,NA,NA
2019-07-04,"10",0,"BD","08:00:00",2,0.114,0.124,0.102,0.054,NA,NA
2019-07-05,"10",0,"BD","08:00:00",2,0.11,0.105,0.089,0.068,NA,NA
2019-05-28,"10",0,"BD","08:00:00",2,0.157,0.129,0.13,0.107,NA,NA
2019-06-05,"10",0,"BD","08:00:00",2,0.143,0.106,0.093,0.056,NA,NA
2019-05-22,"10",0,"BE","08:00:00",2,0.192,0.166,0.14,0.088,0.138,NA
2019-05-23,"10",0,"BE","08:00:00",2,0.152,0.1586,0.134,0.107,0.136,NA
2019-05-27,"10",0,"BE","08:00:00",2,0.148,0.167,0.116333333333333,0.074,0.105,NA
2019-05-29,"10",0,"BE","08:00:00",2,0.133,0.14,0.11,0.064,0.088,NA
2019-06-03,"10",0,"BE","08:00:00",2,0.1496,0.136,0.124,0.089,0.114,NA
2019-06-04,"10",0,"BE","08:00:00",2,0.15512,0.194,0.12525,0.039,0.066,NA
2019-06-06,"10",0,"BE","08:00:00",2,0.2,0.165,0.102,0.057,0.085,NA
2019-06-07,"10",0,"BE","08:00:00",2,0.156144,0.151,0.108,0.062,0.092,NA
2019-06-13,"10",0,"BE","08:00:00",2,0.146,0.169,0.126,0.073,0.092,NA
2019-06-14,"10",0,"BE","08:00:00",2,0.144,0.16,0.145,0.068,0.097,NA
2019-06-17,"10",0,"BE","08:00:00",2,0.149,0.181,0.12625,0.063,0.094,NA
2019-06-18,"10",0,"BE","08:00:00",2,0.173,0.17,0.12,0.061,0.088,NA
2019-06-19,"10",0,"BE","08:00:00",2,0.145,0.16432,0.126,0.068,0.095,NA
2019-06-20,"10",0,"BE","08:00:00",2,0.144,0.177,0.112,0.064,0.1,NA
2019-06-21,"10",0,"BE","08:00:00",2,0.126,0.145,0.124,0.061,0.089,NA
2019-06-24,"10",0,"BE","08:00:00",2,0.132,0.164,0.16,0.055,0.079,NA
2019-06-25,"10",0,"BE","08:00:00",2,0.146,0.159,0.1253125,0.066,0.093,NA
2019-06-26,"10",0,"BE","08:00:00",2,0.139,0.182,0.103,0.059,0.075,NA
2019-06-27,"10",0,"BE","08:00:00",2,0.18,0.138,0.102,0.064,0.095,NA
2019-06-28,"10",0,"BE","08:00:00",2,0.138,0.173,0.121,0.055,0.082,NA
2019-07-01,"10",0,"BE","08:00:00",2,0.105,0.15092,0.117,0.063,0.09,NA
2019-07-02,"10",0,"BE","08:00:00",2,0.152,0.155,0.107,0.048,0.079,NA
2019-07-03,"10",0,"BE","08:00:00",2,0.145,0.111,0.12085,0.058,0.089,NA
2019-07-04,"10",0,"BE","08:00:00",2,0.139,0.153,0.118,0.054,0.088,NA
2019-07-05,"10",0,"BE","08:00:00",2,0.137,0.127,0.103,0.068,0.098,NA
2019-05-28,"10",0,"BE","08:00:00",2,0.187,0.155,0.16,0.107,0.151,NA
2019-06-05,"10",0,"BE","08:00:00",2,0.172,0.127,0.107,0.056,0.076,NA
2019-05-21,"11",0,"AD","09:00:00",2,0.409,0.377,0.279,0.217,0.147,0.107
2019-05-22,"11",0,"AD","09:00:00",2,0.414,0.443,0.399,0.2,0.153,0.129
2019-05-27,"11",0,"AD","09:00:00",2,0.407,0.328,0.382,0.224,0.15,0.11
2019-05-29,"11",0,"AD","09:00:00",2,0.37,0.272,0.346,0.161,0.13,0.113
2019-06-03,"11",0,"AD","09:00:00",2,0.399,0.323,0.303,0.227,0.168,0.129
2019-06-04,"11",0,"AD","09:00:00",2,0.498,0.3602,0.238,0.189,0.131,0.104
2019-06-07,"11",0,"AD","09:00:00",2,0.344,0.35,0.308,0.19,0.147,0.121
2019-06-11,"11",0,"AD","09:00:00",2,0.3916,0.363,0.310333333333333,0.19,0.134,0.105
2019-06-12,"11",0,"AD","09:00:00",2,0.395,0.33,0.3045,0.174,0.134,0.108
2019-06-13,"11",0,"AD","09:00:00",2,0.438,0.392,0.311,0.198,0.149,0.124
2019-06-14,"11",0,"AD","09:00:00",2,0.394,0.369,0.285,0.22,0.158,0.123
2019-06-17,"11",0,"AD","09:00:00",2,0.425,0.273,0.3695,0.197,0.152,0.113
2019-06-18,"11",0,"AD","09:00:00",2,0.476,0.384,0.427,0.227,0.176,0.151
2019-06-19,"11",0,"AD","09:00:00",2,0.4318,0.317,0.3,0.194,0.14,0.111
2019-06-20,"11",0,"AD","09:00:00",2,0.432,0.343,0.33,0.207,0.161,0.132
2019-06-21,"11",0,"AD","09:00:00",2,0.334,0.349,0.309,0.191,0.138,0.108
2019-06-24,"11",0,"AD","09:00:00",2,0.437,0.403,0.27,0.13,0.107,0.09
2019-06-25,"11",0,"AD","09:00:00",2,0.362,0.36264,0.273,0.194,0.133,0.111
2019-06-26,"11",0,"AD","09:00:00",2,0.396,0.281,0.262,0.166,0.122,0.089
2019-06-27,"11",0,"AD","09:00:00",2,0.355,0.367,0.331,0.161,0.126,0.107
2019-06-28,"11",0,"AD","09:00:00",2,0.452,0.331,0.274,0.197,0.137,0.116
2019-07-01,"11",0,"AD","09:00:00",2,0.43,0.37924,0.326,0.194,0.132,0.098
2019-07-02,"11",0,"AD","09:00:00",2,0.401,0.338,0.3,0.178,0.141,0.104
2019-07-03,"11",0,"AD","09:00:00",2,0.286,0.297,0.2984,0.163,0.106,0.088
2019-07-04,"11",0,"AD","09:00:00",2,0.418,0.346,0.325,0.189,0.14,0.118
2019-05-28,"11",0,"AD","09:00:00",2,0.405,0.409,0.45,0.189,0.138,0.115
2019-05-21,"11",0,"AI","09:00:00",2,0.2,0.1564,0.227,0.241,0.246,0.217
2019-05-22,"11",0,"AI","09:00:00",2,0.362,0.176,0.19,0.224,0.245,0.2
2019-05-27,"11",0,"AI","09:00:00",2,0.43,0.137,0.21,0.239,0.255,0.224
2019-05-29,"11",0,"AI","09:00:00",2,0.463,0.127,0.243,0.168,0.17,0.161
2019-06-03,"11",0,"AI","09:00:00",2,0.357,0.164,0.178,0.246,0.248,0.227
2019-06-04,"11",0,"AI","09:00:00",2,0.294,0.219,0.227,0.204,0.222,0.189
2019-06-07,"11",0,"AI","09:00:00",2,0.402,0.142,0.177,0.204,0.221,0.19
