"date","train","way","station","hour","composition","p1q0","p2q0","p3q0","p0q1","p0q2","p0q3"
2019-01-15,"1",0,"AT","06:00:00",2,NA,NA,NA,0.106,0.067,0.092
2019-01-17,"1",0,"AT","06:00:00",2,NA,NA,NA,0.094,0.07,0.086
2019-01-18,"1",0,"AT","06:00:00",2,NA,NA,NA,0.104,0.063,0.088
2019-01-21,"1",0,"AT","06:00:00",2,NA,NA,NA,0.111,0.075,0.095
2019-01-22,"1",0,"AT","06:00:00",2,NA,NA,NA,0.102,0.056,0.082
2019-01-23,"1",0,"AT","06:00:00",2,NA,NA,NA,0.113,0.081,0.1
2019-01-24,"1",0,"AT","06:00:00",2,NA,NA,NA,0.117,0.072,0.099
2019-01-28,"1",0,"AT","06:00:00",2,NA,NA,NA,0.11,0.077,0.097
2019-01-29,"1",0,"AT","06:00:00",2,NA,NA,NA,0.1,0.062,0.086
2019-01-31,"1",0,"AT","06:00:00",2,NA,NA,NA,0.097,0.071,0.085
2019-02-01,"1",0,"AT","06:00:00",2,NA,NA,NA,0.095,0.072,0.086
2019-02-04,"1",0,"AT","06:00:00",2,NA,NA,NA,0.095,0.066,0.087
2019-02-05,"1",0,"AT","06:00:00",2,NA,NA,NA,0.095,0.067,0.086
2019-02-06,"1",0,"AT","06:00:00",2,NA,NA,NA,0.102,0.073,0.089
2019-02-07,"1",0,"AT","06:00:00",2,NA,NA,NA,0.117,0.066,0.094
2019-02-11,"1",0,"AT","06:00:00",2,NA,NA,NA,0.084,0.059,0.074
2019-02-12,"1",0,"AT","06:00:00",2,NA,NA,NA,0.094,0.062,0.079
2019-02-13,"1",0,"AT","06:00:00",2,NA,NA,NA,0.1,0.065,0.087
2019-02-14,"1",0,"AT","06:00:00",2,NA,NA,NA,0.109,0.074,0.096
2019-02-15,"1",0,"AT","06:00:00",2,NA,NA,NA,0.089,0.054,0.078
2019-02-18,"1",0,"AT","06:00:00",2,NA,NA,NA,0.088,0.058,0.081
2019-02-19,"1",0,"AT","06:00:00",2,NA,NA,NA,0.086,0.056,0.074
2019-02-21,"1",0,"AT","06:00:00",2,NA,NA,NA,0.1,0.068,0.085
2019-03-11,"1",0,"AT","06:00:00",2,NA,NA,NA,0.101,0.072,0.091
2019-03-12,"1",0,"AT","06:00:00",2,NA,NA,NA,0.111,0.079,0.097
2019-03-14,"1",0,"AT","06:00:00",2,NA,NA,NA,0.102,0.069,0.09
2019-03-18,"1",0,"AT","06:00:00",2,NA,NA,NA,0.099,0.07,0.081
2019-03-20,"1",0,"AT","06:00:00",2,NA,NA,NA,0.101,0.06,0.087
2019-03-22,"1",0,"AT","06:00:00",2,NA,NA,NA,0.097,0.061,0.087
2019-03-25,"1",0,"AT","06:00:00",2,NA,NA,NA,0.096,0.069,0.082
2019-03-26,"1",0,"AT","06:00:00",2,NA,NA,NA,0.11,0.08,0.096
2019-03-27,"1",0,"AT","06:00:00",2,NA,NA,NA,0.104,0.066,0.085
2019-03-28,"1",0,"AT","06:00:00",2,NA,NA,NA,0.1,0.065,0.086
2019-03-29,"1",0,"AT","06:00:00",2,NA,NA,NA,0.097,0.068,0.086
2019-04-01,"1",0,"AT","06:00:00",2,NA,NA,NA,0.103,0.072,0.089
2019-04-02,"1",0,"AT","06:00:00",2,NA,NA,NA,0.098,0.068,0.085
2019-04-04,"1",0,"AT","06:00:00",2,NA,NA,NA,0.091,0.066,0.084
2019-04-05,"1",0,"AT","06:00:00",2,NA,NA,NA,0.089,0.059,0.08
2019-04-08,"1",0,"AT","06:00:00",2,NA,NA,NA,0.087,0.061,0.081
2019-04-09,"1",0,"AT","06:00:00",2,NA,NA,NA,0.095,0.062,0.087
2019-04-10,"1",0,"AT","06:00:00",2,NA,NA,NA,0.082,0.052,0.072
2019-04-11,"1",0,"AT","06:00:00",2,NA,NA,NA,0.094,0.061,0.081
2019-04-12,"1",0,"AT","06:00:00",2,NA,NA,NA,0.101,0.067,0.085
2019-04-15,"1",0,"AT","06:00:00",2,NA,NA,NA,0.101,0.061,0.085
2019-04-18,"1",0,"AT","06:00:00",2,NA,NA,NA,0.094,0.065,0.081
2019-04-19,"1",0,"AT","06:00:00",2,NA,NA,NA,0.1,0.068,0.086
2019-05-06,"1",0,"AT","06:00:00",2,NA,NA,NA,0.087,0.059,0.079
2019-05-07,"1",0,"AT","06:00:00",2,NA,NA,NA,0.1,0.062,0.091
2019-05-10,"1",0,"AT","06:00:00",2,NA,NA,NA,0.094,0.066,0.088
2019-05-14,"1",0,"AT","06:00:00",2,NA,NA,NA,0.119,0.08,0.102
2019-05-15,"1",0,"AT","06:00:00",2,NA,NA,NA,0.105,0.07,0.091
2019-05-16,"1",0,"AT","06:00:00",2,NA,NA,NA,0.1,0.07,0.089
2019-05-20,"1",0,"AT","06:00:00",2,NA,NA,NA,0.102,0.07,0.089
2019-01-07,"1",0,"AW","06:00:00",2,NA,NA,NA,0.045,0.068,0.084
2019-01-08,"1",0,"AW","06:00:00",2,NA,NA,NA,0.044,0.069,0.096
2019-01-10,"1",0,"AW","06:00:00",2,NA,NA,NA,0.061,0.085,0.104
2019-01-11,"1",0,"AW","06:00:00",2,NA,NA,NA,0.042,0.068,0.093
2019-01-14,"1",0,"AW","06:00:00",2,NA,NA,NA,0.043,0.065,0.085
2019-01-15,"1",0,"AW","06:00:00",2,NA,NA,NA,0.045,0.067,0.092
2019-01-17,"1",0,"AW","06:00:00",2,NA,NA,NA,0.042,0.07,0.086
2019-01-18,"1",0,"AW","06:00:00",2,NA,NA,NA,0.04,0.063,0.088
2019-01-21,"1",0,"AW","06:00:00",2,NA,NA,NA,0.054,0.075,0.095
2019-01-22,"1",0,"AW","06:00:00",2,NA,NA,NA,0.037,0.056,0.082
2019-01-23,"1",0,"AW","06:00:00",2,NA,NA,NA,0.043,0.081,0.1
2019-01-24,"1",0,"AW","06:00:00",2,NA,NA,NA,0.038,0.072,0.099
2019-01-28,"1",0,"AW","06:00:00",2,NA,NA,NA,0.052,0.077,0.097
2019-01-29,"1",0,"AW","06:00:00",2,NA,NA,NA,0.039,0.062,0.086
2019-01-31,"1",0,"AW","06:00:00",2,NA,NA,NA,0.053,0.071,0.085
2019-02-01,"1",0,"AW","06:00:00",2,NA,NA,NA,0.044,0.072,0.086
2019-02-04,"1",0,"AW","06:00:00",2,NA,NA,NA,0.043,0.066,0.087
2019-02-05,"1",0,"AW","06:00:00",2,NA,NA,NA,0.047,0.067,0.086
2019-02-06,"1",0,"AW","06:00:00",2,NA,NA,NA,0.047,0.073,0.089
2019-02-07,"1",0,"AW","06:00:00",2,NA,NA,NA,0.044,0.066,0.094
2019-02-11,"1",0,"AW","06:00:00",2,NA,NA,NA,0.038,0.059,0.074
2019-02-12,"1",0,"AW","06:00:00",2,NA,NA,NA,0.047,0.062,0.079
2019-02-13,"1",0,"AW","06:00:00",2,NA,NA,NA,0.04,0.065,0.087
2019-02-14,"1",0,"AW","06:00:00",2,NA,NA,NA,0.057,0.074,0.096
2019-02-15,"1",0,"AW","06:00:00",2,NA,NA,NA,0.037,0.054,0.078
2019-02-18,"1",0,"AW","06:00:00",2,NA,NA,NA,0.04,0.058,0.081
2019-02-19,"1",0,"AW","06:00:00",2,NA,NA,NA,0.04,0.056,0.074
2019-02-21,"1",0,"AW","06:00:00",2,NA,NA,NA,0.045,0.068,0.085
2019-03-11,"1",0,"AW","06:00:00",2,NA,NA,NA,0.053,0.072,0.091
2019-03-12,"1",0,"AW","06:00:00",2,NA,NA,NA,0.062,0.079,0.097
2019-03-14,"1",0,"AW","06:00:00",2,NA,NA,NA,0.046,0.069,0.09
2019-03-18,"1",0,"AW","06:00:00",2,NA,NA,NA,0.054,0.07,0.081
2019-03-20,"1",0,"AW","06:00:00",2,NA,NA,NA,0.038,0.06,0.087
2019-03-22,"1",0,"AW","06:00:00",2,NA,NA,NA,0.049,0.061,0.087
2019-03-25,"1",0,"AW","06:00:00",2,NA,NA,NA,0.053,0.069,0.082
2019-03-26,"1",0,"AW","06:00:00",2,NA,NA,NA,0.06,0.08,0.096
2019-03-27,"1",0,"AW","06:00:00",2,NA,NA,NA,0.048,0.066,0.085
2019-03-28,"1",0,"AW","06:00:00",2,NA,NA,NA,0.045,0.065,0.086
2019-03-29,"1",0,"AW","06:00:00",2,NA,NA,NA,0.049,0.068,0.086
2019-04-01,"1",0,"AW","06:00:00",2,NA,NA,NA,0.052,0.072,0.089
2019-04-02,"1",0,"AW","06:00:00",2,NA,NA,NA,0.047,0.068,0.085
2019-04-04,"1",0,"AW","06:00:00",2,NA,NA,NA,0.046,0.066,0.084
2019-04-05,"1",0,"AW","06:00:00",2,NA,NA,NA,0.042,0.059,0.08
2019-04-08,"1",0,"AW","06:00:00",2,NA,NA,NA,0.039,0.061,0.081
2019-04-09,"1",0,"AW","06:00:00",2,NA,NA,NA,0.041,0.062,0.087
2019-04-10,"1",0,"AW","06:00:00",2,NA,NA,NA,0.04,0.052,0.072
2019-04-11,"1",0,"AW","06:00:00",2,NA,NA,NA,0.042,0.061,0.081
2019-04-12,"1",0,"AW","06:00:00",2,NA,NA,NA,0.048,0.067,0.085
2019-04-15,"1",0,"AW","06:00:00",2,NA,NA,NA,0.046,0.061,0.085
2019-04-18,"1",0,"AW","06:00:00",2,NA,NA,NA,0.044,0.065,0.081
2019-04-19,"1",0,"AW","06:00:00",2,NA,NA,NA,0.05,0.068,0.086
2019-05-06,"1",0,"AW","06:00:00",2,NA,NA,NA,0.037,0.059,0.079
2019-05-07,"1",0,"AW","06:00:00",2,NA,NA,NA,0.041,0.062,0.091
2019-05-10,"1",0,"AW","06:00:00",2,NA,NA,NA,0.047,0.066,0.088
2019-05-14,"1",0,"AW","06:00:00",2,NA,NA,NA,0.052,0.08,0.102
2019-05-15,"1",0,"AW","06:00:00",2,NA,NA,NA,0.049,0.07,0.091
2019-05-16,"1",0,"AW","06:00:00",2,NA,NA,NA,0.042,0.07,0.089
2019-05-20,"1",0,"AW","06:00:00",2,NA,NA,NA,0.054,0.07,0.089
2019-01-07,"1",0,"AX",NA,2,NA,NA,NA,NA,NA,NA
2019-01-08,"1",0,"AX",NA,2,NA,NA,NA,NA,NA,NA
2019-01-10,"1",0,"AX",NA,2,NA,NA,NA,NA,NA,NA
2019-01-11,"1",0,"AX",NA,2,NA,NA,NA,NA,NA,NA
2019-01-14,"1",0,"AX",NA,2,NA,NA,NA,NA,NA,NA
2019-01-15,"1",0,"AX",NA,2,NA,NA,NA,NA,NA,NA
2019-01-17,"1",0,"AX",NA,2,NA,NA,NA,NA,NA,NA
2019-01-18,"1",0,"AX",NA,2,NA,NA,NA,NA,NA,NA
2019-01-21,"1",0,"AX",NA,2,NA,NA,NA,NA,NA,NA
2019-01-22,"1",0,"AX",NA,2,NA,NA,NA,NA,NA,NA
2019-01-23,"1",0,"AX",NA,2,NA,NA,NA,NA,NA,NA
2019-01-24,"1",0,"AX",NA,2,NA,NA,NA,NA,NA,NA
2019-01-28,"1",0,"AX",NA,2,NA,NA,NA,NA,NA,NA
2019-01-29,"1",0,"AX",NA,2,NA,NA,NA,NA,NA,NA
2019-01-31,"1",0,"AX",NA,2,NA,NA,NA,NA,NA,NA
2019-02-01,"1",0,"AX",NA,2,NA,NA,NA,NA,NA,NA
2019-02-04,"1",0,"AX",NA,2,NA,NA,NA,NA,NA,NA
2019-02-05,"1",0,"AX",NA,2,NA,NA,NA,NA,NA,NA
2019-02-06,"1",0,"AX",NA,2,NA,NA,NA,NA,NA,NA
2019-02-07,"1",0,"AX",NA,2,NA,NA,NA,NA,NA,NA
2019-02-11,"1",0,"AX",NA,2,NA,NA,NA,NA,NA,NA
2019-02-12,"1",0,"AX",NA,2,NA,NA,NA,NA,NA,NA
2019-02-13,"1",0,"AX",NA,2,NA,NA,NA,NA,NA,NA
2019-02-14,"1",0,"AX",NA,2,NA,NA,NA,NA,NA,NA
2019-02-15,"1",0,"AX",NA,2,NA,NA,NA,NA,NA,NA
2019-02-18,"1",0,"AX",NA,2,NA,NA,NA,NA,NA,NA
2019-02-19,"1",0,"AX",NA,2,NA,NA,NA,NA,NA,NA
2019-02-21,"1",0,"AX",NA,2,NA,NA,NA,NA,NA,NA
2019-03-11,"1",0,"AX",NA,2,NA,NA,NA,NA,NA,NA
2019-03-12,"1",0,"AX",NA,2,NA,NA,NA,NA,NA,NA
2019-03-14,"1",0,"AX",NA,2,NA,NA,NA,NA,NA,NA
2019-03-18,"1",0,"AX",NA,2,NA,NA,NA,NA,NA,NA
2019-03-20,"1",0,"AX",NA,2,NA,NA,NA,NA,NA,NA
2019-03-22,"1",0,"AX",NA,2,NA,NA,NA,NA,NA,NA
2019-03-25,"1",0,"AX",NA,2,NA,NA,NA,NA,NA,NA
2019-03-26,"1",0,"AX",NA,2,NA,NA,NA,NA,NA,NA
2019-03-27,"1",0,"AX",NA,2,NA,NA,NA,NA,NA,NA
2019-03-28,"1",0,"AX",NA,2,NA,NA,NA,NA,NA,NA
2019-03-29,"1",0,"AX",NA,2,NA,NA,NA,NA,NA,NA
2019-04-01,"1",0,"AX",NA,2,NA,NA,NA,NA,NA,NA
2019-04-02,"1",0,"AX",NA,2,NA,NA,NA,NA,NA,NA
2019-04-04,"1",0,"AX",NA,2,NA,NA,NA,NA,NA,NA
2019-04-05,"1",0,"AX",NA,2,NA,NA,NA,NA,NA,NA
2019-04-08,"1",0,"AX",NA,2,NA,NA,NA,NA,NA,NA
2019-04-09,"1",0,"AX",NA,2,NA,NA,NA,NA,NA,NA
2019-04-10,"1",0,"AX",NA,2,NA,NA,NA,NA,NA,NA
2019-04-11,"1",0,"AX",NA,2,NA,NA,NA,NA,NA,NA
2019-04-12,"1",0,"AX",NA,2,NA,NA,NA,NA,NA,NA
2019-04-15,"1",0,"AX",NA,2,NA,NA,NA,NA,NA,NA
2019-04-18,"1",0,"AX",NA,2,NA,NA,NA,NA,NA,NA
2019-04-19,"1",0,"AX",NA,2,NA,NA,NA,NA,NA,NA
2019-05-06,"1",0,"AX",NA,2,NA,NA,NA,NA,NA,NA
2019-05-07,"1",0,"AX",NA,2,NA,NA,NA,NA,NA,NA
2019-05-10,"1",0,"AX",NA,2,NA,NA,NA,NA,NA,NA
2019-05-14,"1",0,"AX",NA,2,NA,NA,NA,NA,NA,NA
2019-05-15,"1",0,"AX",NA,2,NA,NA,NA,NA,NA,NA
2019-05-16,"1",0,"AX",NA,2,NA,NA,NA,NA,NA,NA
2019-05-20,"1",0,"AX",NA,2,NA,NA,NA,NA,NA,NA
2019-01-07,"1",0,"BB","06:00:00",2,0.162,0.185,NA,0.275,0.282,0.23
2019-01-08,"1",0,"BB","06:00:00",2,0.177,0.215,NA,0.268,0.271,0.247
2019-01-10,"1",0,"BB","06:00:00",2,0.192,0.179,NA,0.268,0.27,0.25
2019-01-11,"1",0,"BB","06:00:00",2,0.107,0.146,NA,0.281,0.285,0.253
2019-01-14,"1",0,"BB","06:00:00",2,0.172,0.156,NA,0.302,0.315,0.258
2019-01-15,"1",0,"BB","06:00:00",2,0.183,0.19,NA,0.275,0.277,0.254
2019-01-17,"1",0,"BB","06:00:00",2,0.176,0.193,NA,0.26,0.26,0.239
2019-01-18,"1",0,"BB","06:00:00",2,0.185,0.196,NA,0.232,0.234,0.221
2019-01-21,"1",0,"BB","07:00:00",2,0.1785,0.214,NA,0.297,0.344,0.257
2019-01-22,"1",0,"BB","06:00:00",2,0.187,0.187,NA,0.273,0.275,0.261
2019-01-23,"1",0,"BB","06:00:00",2,0.184,0.217,NA,0.264,0.263,0.251
2019-01-24,"1",0,"BB","06:00:00",2,0.202,0.198,NA,0.298,0.319,0.258
2019-01-28,"1",0,"BB","06:00:00",2,0.147,0.242,NA,0.271,0.269,0.246
2019-01-29,"1",0,"BB","06:00:00",2,0.176125,0.187,NA,0.229,0.252,0.22
2019-01-31,"1",0,"BB","06:00:00",2,0.193,0.181,NA,0.268,0.273,0.241
2019-02-01,"1",0,"BB","06:00:00",2,0.165,0.206,NA,0.232,0.248,0.198
2019-02-04,"1",0,"BB","06:00:00",2,0.187,0.2006,NA,0.302,0.315,0.245
2019-02-05,"1",0,"BB","06:00:00",2,0.1633,0.234,NA,0.26,0.277,0.227
2019-02-06,"1",0,"BB","06:00:00",2,0.198,0.19,NA,0.258,0.266,0.233
2019-02-07,"1",0,"BB","06:00:00",2,0.196,0.177,NA,0.322,0.332,0.261
2019-02-11,"1",0,"BB","06:00:00",2,0.181,0.208,NA,0.225,0.22,0.202
2019-02-12,"1",0,"BB","06:00:00",2,0.202,0.176944,NA,0.247,0.273,0.228
2019-02-13,"1",0,"BB","06:00:00",2,0.132,0.178,NA,0.278,0.289,0.257
2019-02-14,"1",0,"BB","06:00:00",2,0.17025,0.1994,NA,0.28,0.291,0.253
2019-02-15,"1",0,"BB","07:00:00",2,0.265,0.204,NA,0.24,0.271,0.209
2019-02-18,"1",0,"BB","06:00:00",2,0.185,0.197,NA,0.252,0.253,0.233
2019-02-19,"1",0,"BB","06:00:00",2,0.181,0.196,NA,0.284,0.303,0.237
2019-02-21,"1",0,"BB","06:00:00",2,0.15,0.2045,NA,0.24,0.262,0.222
2019-03-11,"1",0,"BB","06:00:00",2,0.1785,0.22,NA,0.304,0.332,0.239
2019-03-12,"1",0,"BB","06:00:00",2,0.243,0.21,NA,0.254,0.251,0.238
2019-03-14,"1",0,"BB","06:00:00",2,0.184,0.204,NA,0.27,0.27,0.255
2019-03-18,"1",0,"BB","06:00:00",2,0.174,0.199,NA,0.287,0.292,0.241
2019-03-20,"1",0,"BB","06:00:00",2,0.174,0.248,NA,0.28,0.289,0.236
2019-03-22,"1",0,"BB","06:00:00",2,0.259,0.201644,NA,0.277,0.283,0.222
2019-03-25,"1",0,"BB","06:00:00",2,0.181,0.1868,NA,0.242,0.245,0.214
2019-03-26,"1",0,"BB","06:00:00",2,0.1676,0.237,NA,0.249,0.249,0.223
2019-03-27,"1",0,"BB","06:00:00",2,0.221,0.215,NA,0.266,0.269,0.234
2019-03-28,"1",0,"BB","06:00:00",2,0.194,0.223,NA,0.259,0.262,0.244
2019-03-29,"1",0,"BB","06:00:00",2,0.219,0.174,NA,0.255,0.267,0.226
2019-04-01,"1",0,"BB","06:00:00",2,0.185,0.189,NA,0.23,0.226,0.215
2019-04-02,"1",0,"BB","06:00:00",2,0.171,0.203,NA,0.268,0.279,0.23
2019-04-04,"1",0,"BB","06:00:00",2,0.208,0.188,NA,0.233,0.245,0.217
2019-04-05,"1",0,"BB","06:00:00",2,0.214,0.17572,NA,0.2,0.227,0.182
2019-04-08,"1",0,"BB","06:00:00",2,0.152,0.285,NA,0.259,0.278,0.232
2019-04-09,"1",0,"BB","06:00:00",2,0.229,0.202,NA,0.284,0.29,0.25
2019-04-10,"1",0,"BB","06:00:00",2,0.1836,0.198,NA,0.222,0.224,0.206
2019-04-11,"1",0,"BB","06:00:00",2,0.204,0.191,NA,0.248,0.245,0.223
2019-04-12,"1",0,"BB","06:00:00",2,0.203,0.161,NA,0.246,0.248,0.239
2019-04-15,"1",0,"BB","06:00:00",2,0.196,0.17572,NA,0.251,0.251,0.229
2019-04-18,"1",0,"BB","06:00:00",2,0.183,0.197,NA,0.249,0.248,0.24
2019-04-19,"1",0,"BB","06:00:00",2,0.163,0.138,NA,0.237,0.25,0.214
2019-05-06,"1",0,"BB","06:00:00",2,0.182,0.166,NA,0.271,0.28,0.233
2019-05-07,"1",0,"BB","06:00:00",2,0.187,0.198,NA,0.255,0.262,0.229
2019-05-10,"1",0,"BB","06:00:00",2,0.1766,0.19,NA,0.24,0.235,0.216
2019-05-14,"1",0,"BB","06:00:00",2,0.203,0.208,NA,0.265,0.272,0.227
2019-05-15,"1",0,"BB","06:00:00",2,0.212,0.188944,NA,0.272,0.271,0.229
2019-05-16,"1",0,"BB","06:00:00",2,0.1836,0.202,NA,0.239,0.242,0.214
2019-05-20,"1",0,"BB","06:00:00",2,0.166,0.161,NA,0.254,0.248,0.233
2019-01-07,"1",0,"BD","06:00:00",2,NA,NA,NA,0.045,NA,NA
2019-01-08,"1",0,"BD","06:00:00",2,NA,NA,NA,0.044,NA,NA
2019-01-10,"1",0,"BD","06:00:00",2,NA,NA,NA,0.061,NA,NA
2019-01-11,"1",0,"BD","06:00:00",2,NA,NA,NA,0.042,NA,NA
2019-01-14,"1",0,"BD","06:00:00",2,NA,NA,NA,0.043,NA,NA
2019-01-15,"1",0,"BD","06:00:00",2,NA,NA,NA,0.045,NA,NA
2019-01-17,"1",0,"BD","06:00:00",2,NA,NA,NA,0.042,NA,NA
2019-01-18,"1",0,"BD","06:00:00",2,NA,NA,NA,0.04,NA,NA
2019-01-21,"1",0,"BD","06:00:00",2,NA,NA,NA,0.054,NA,NA
2019-01-22,"1",0,"BD","06:00:00",2,NA,NA,NA,0.037,NA,NA
2019-01-23,"1",0,"BD","06:00:00",2,NA,NA,NA,0.043,NA,NA
2019-01-24,"1",0,"BD","06:00:00",2,NA,NA,NA,0.038,NA,NA
2019-01-28,"1",0,"BD","06:00:00",2,NA,NA,NA,0.052,NA,NA
2019-01-29,"1",0,"BD","06:00:00",2,NA,NA,NA,0.039,NA,NA
2019-01-31,"1",0,"BD","06:00:00",2,NA,NA,NA,0.053,NA,NA
2019-02-01,"1",0,"BD","06:00:00",2,NA,NA,NA,0.044,NA,NA
2019-02-04,"1",0,"BD","06:00:00",2,NA,NA,NA,0.043,NA,NA
2019-02-05,"1",0,"BD","06:00:00",2,NA,NA,NA,0.047,NA,NA
2019-02-06,"1",0,"BD","06:00:00",2,NA,NA,NA,0.047,NA,NA
2019-02-07,"1",0,"BD","06:00:00",2,NA,NA,NA,0.044,NA,NA
2019-02-11,"1",0,"BD","06:00:00",2,NA,NA,NA,0.038,NA,NA
2019-02-12,"1",0,"BD","06:00:00",2,NA,NA,NA,0.047,NA,NA
2019-02-13,"1",0,"BD","06:00:00",2,NA,NA,NA,0.04,NA,NA
2019-02-14,"1",0,"BD","06:00:00",2,NA,NA,NA,0.057,NA,NA
2019-02-15,"1",0,"BD","06:00:00",2,NA,NA,NA,0.037,NA,NA
2019-02-18,"1",0,"BD","06:00:00",2,NA,NA,NA,0.04,NA,NA
2019-02-19,"1",0,"BD","06:00:00",2,NA,NA,NA,0.04,NA,NA
2019-02-21,"1",0,"BD","06:00:00",2,NA,NA,NA,0.045,NA,NA
2019-03-11,"1",0,"BD","06:00:00",2,NA,NA,NA,0.053,NA,NA
2019-03-12,"1",0,"BD","06:00:00",2,NA,NA,NA,0.062,NA,NA
2019-03-14,"1",0,"BD","06:00:00",2,NA,NA,NA,0.046,NA,NA
2019-03-18,"1",0,"BD","06:00:00",2,NA,NA,NA,0.054,NA,NA
2019-03-20,"1",0,"BD","06:00:00",2,NA,NA,NA,0.038,NA,NA
2019-03-22,"1",0,"BD","06:00:00",2,NA,NA,NA,0.049,NA,NA
2019-03-25,"1",0,"BD","06:00:00",2,NA,NA,NA,0.053,NA,NA
2019-03-26,"1",0,"BD","06:00:00",2,NA,NA,NA,0.06,NA,NA
2019-03-27,"1",0,"BD","06:00:00",2,NA,NA,NA,0.048,NA,NA
2019-03-28,"1",0,"BD","06:00:00",2,NA,NA,NA,0.045,NA,NA
2019-03-29,"1",0,"BD","06:00:00",2,NA,NA,NA,0.049,NA,NA
2019-04-01,"1",0,"BD","06:00:00",2,NA,NA,NA,0.052,NA,NA
2019-04-02,"1",0,"BD","06:00:00",2,NA,NA,NA,0.047,NA,NA
2019-04-04,"1",0,"BD","06:00:00",2,NA,NA,NA,0.046,NA,NA
2019-04-05,"1",0,"BD","06:00:00",2,NA,NA,NA,0.042,NA,NA
2019-04-08,"1",0,"BD","06:00:00",2,NA,NA,NA,0.039,NA,NA
2019-04-09,"1",0,"BD","06:00:00",2,NA,NA,NA,0.041,NA,NA
2019-04-10,"1",0,"BD","06:00:00",2,NA,NA,NA,0.04,NA,NA
2019-04-11,"1",0,"BD","06:00:00",2,NA,NA,NA,0.042,NA,NA
2019-04-12,"1",0,"BD","06:00:00",2,NA,NA,NA,0.048,NA,NA
2019-04-15,"1",0,"BD","06:00:00",2,NA,NA,NA,0.046,NA,NA
2019-04-18,"1",0,"BD","06:00:00",2,NA,NA,NA,0.044,NA,NA
2019-04-19,"1",0,"BD","06:00:00",2,NA,NA,NA,0.05,NA,NA
2019-05-06,"1",0,"BD","06:00:00",2,NA,NA,NA,0.037,NA,NA
2019-05-07,"1",0,"BD","06:00:00",2,NA,NA,NA,0.041,NA,NA
2019-05-10,"1",0,"BD","06:00:00",2,NA,NA,NA,0.047,NA,NA
2019-05-14,"1",0,"BD","06:00:00",2,NA,NA,NA,0.052,NA,NA
2019-05-15,"1",0,"BD","06:00:00",2,NA,NA,NA,0.049,NA,NA
2019-05-16,"1",0,"BD","06:00:00",2,NA,NA,NA,0.042,NA,NA
2019-05-20,"1",0,"BD","06:00:00",2,NA,NA,NA,0.054,NA,NA
2019-01-07,"1",0,"BE","06:00:00",2,NA,NA,NA,0.045,0.068,NA
2019-01-08,"1",0,"BE","06:00:00",2,NA,NA,NA,0.044,0.069,NA
2019-01-10,"1",0,"BE","06:00:00",2,NA,NA,NA,0.061,0.085,NA
2019-01-11,"1",0,"BE","06:00:00",2,NA,NA,NA,0.042,0.068,NA
2019-01-14,"1",0,"BE","06:00:00",2,NA,NA,NA,0.043,0.065,NA
2019-01-15,"1",0,"BE","06:00:00",2,NA,NA,NA,0.045,0.067,NA
2019-01-17,"1",0,"BE","06:00:00",2,NA,NA,NA,0.042,0.07,NA
2019-01-18,"1",0,"BE","06:00:00",2,NA,NA,NA,0.04,0.063,NA
2019-01-21,"1",0,"BE","06:00:00",2,NA,NA,NA,0.054,0.075,NA
2019-01-22,"1",0,"BE","06:00:00",2,NA,NA,NA,0.037,0.056,NA
2019-01-23,"1",0,"BE","06:00:00",2,NA,NA,NA,0.043,0.081,NA
2019-01-24,"1",0,"BE","06:00:00",2,NA,NA,NA,0.038,0.072,NA
2019-01-28,"1",0,"BE","06:00:00",2,NA,NA,NA,0.052,0.077,NA
2019-01-29,"1",0,"BE","06:00:00",2,NA,NA,NA,0.039,0.062,NA
2019-01-31,"1",0,"BE","06:00:00",2,NA,NA,NA,0.053,0.071,NA
2019-02-01,"1",0,"BE","06:00:00",2,NA,NA,NA,0.044,0.072,NA
2019-02-04,"1",0,"BE","06:00:00",2,NA,NA,NA,0.043,0.066,NA
2019-02-05,"1",0,"BE","06:00:00",2,NA,NA,NA,0.047,0.067,NA
2019-02-06,"1",0,"BE","06:00:00",2,NA,NA,NA,0.047,0.073,NA
2019-02-07,"1",0,"BE","06:00:00",2,NA,NA,NA,0.044,0.066,NA
2019-02-11,"1",0,"BE","06:00:00",2,NA,NA,NA,0.038,0.059,NA
2019-02-12,"1",0,"BE","06:00:00",2,NA,NA,NA,0.047,0.062,NA
2019-02-13,"1",0,"BE","06:00:00",2,NA,NA,NA,0.04,0.065,NA
2019-02-14,"1",0,"BE","06:00:00",2,NA,NA,NA,0.057,0.074,NA
2019-02-15,"1",0,"BE","06:00:00",2,NA,NA,NA,0.037,0.054,NA
2019-02-18,"1",0,"BE","06:00:00",2,NA,NA,NA,0.04,0.058,NA
2019-02-19,"1",0,"BE","06:00:00",2,NA,NA,NA,0.04,0.056,NA
2019-02-21,"1",0,"BE","06:00:00",2,NA,NA,NA,0.045,0.068,NA
2019-03-11,"1",0,"BE","06:00:00",2,NA,NA,NA,0.053,0.072,NA
2019-03-12,"1",0,"BE","06:00:00",2,NA,NA,NA,0.062,0.079,NA
2019-03-14,"1",0,"BE","06:00:00",2,NA,NA,NA,0.046,0.069,NA
2019-03-18,"1",0,"BE","06:00:00",2,NA,NA,NA,0.054,0.07,NA
2019-03-20,"1",0,"BE","06:00:00",2,NA,NA,NA,0.038,0.06,NA
